CITY_CODE,CITY_NAME,CITY_COMMON_NAME,COUNTRY_CODE,COUNTRY_NAME,REGION,SUBREGION,LATITUDE,LONGITUDE,EFFECTIVE,OBSOLETE
BA083,Badimalika,Badimalika,2970,Nepal,Asia,Southern Asia,29.44270546,81.4867,,0
BA020,Badulla,Badulla,780,Sri Lanka,Asia,Southern Asia,6.9898,81.056942,,0
BA010,Bafata,Bafata,6850,Guinea-Bissau,Africa,Sub-Saharan Africa,12.1719,-14.655969,,0
BA702,Bafoussam,Bafoussam,690,Cameroon,Africa,Sub-Saharan Africa,5.47,10.42,,0
BA030,Baga,Baga,3210,Nigeria,Africa,Sub-Saharan Africa,13.0953,13.82259,,0
BS368,Baga Sola,Baga Sola,810,Chad,Africa,Sub-Saharan Africa,13.5365,14.312866,2021,0
BA016,Bagabag. Nueva Viscaya,Bagabag. Nueva Viscaya,3420,Philippines,Asia,South-eastern Asia,17.1167,121.93333,,0
BA015,Bagado,Bagado,930,Colombia,Americas,Latin America and the Caribbean,5.4116,-76.4152,,0
BA030,Bagamoyo,Bagamoyo,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-6.4422,38.90422,,0
BA035,Bagauda,Bagauda,3210,Nigeria,Africa,Sub-Saharan Africa,11.5833,8.379444,,0
BA005,Baghabarighat,Baghabarighat,5070,Bangladesh,Asia,Southern Asia,,,,0
BA050,Baghdad,Baghdad,2130,Iraq,Asia,Western Asia,33.3024,44.378795,2021,0
BA020,Baguio,Baguio,3420,Philippines,Asia,South-eastern Asia,7.1725,125.40111,,0
BA001,Bahadurnagar,Bahadurnagar,3300,Pakistan,Asia,Southern Asia,30.773,73.23622,,0
BA130,Bahai,Bahai,810,Chad,Africa,Sub-Saharan Africa,15.55,22.9,,0
BA020,Bahariya,Bahariya,4500,Egypt,Africa,Northern Africa,31.1111,30.4728,,0
BA160,Bahawalnagar,Bahawalnagar,3300,Pakistan,Asia,Southern Asia,30.5508,73.39083,,0
BA025,Bahia Blanca,Bahia Blanca,240,Argentina,Americas,Latin America and the Caribbean,-38.7196,-62.27243,,0
BA030,Bahir Dar,Bahir Dar,1410,Ethiopia,Africa,Sub-Saharan Africa,11.5936,37.390763,,0
BA991,Bahodopi,Bahodopi,2070,Indonesia,Asia,South-eastern Asia,-2.79,122.1249,,0
BA010,Bahrain,Bahrain,6040,Bahrain,Asia,Western Asia,26,50.5,,0
BA105,Bahr-El-Ghazal,Bahr-El-Ghazal,4021,South Sudan,Africa,Sub-Saharan Africa,8,28,,0
BA011,Baibokoum,Baibokoum,810,Chad,Africa,Sub-Saharan Africa,7.75,15.683333,,0
BA020,Baidoa,Baidoa,3920,Somalia,Africa,Sub-Saharan Africa,3.12,43.644457,2021,0
BA010,Baimuru,Baimuru,6490,Papua New Guinea,Oceania,Melanesia,-7.4942,144.81338,,0
BA020,Bainyik,Bainyik,6490,Papua New Guinea,Oceania,Melanesia,-3.6894,143.05311,,0
BA040,Baitadi,Baitadi,2970,Nepal,Asia,Southern Asia,29.5711,80.43722,,0
BA777,Baja California,Baja California,2850,Mexico,Americas,Latin America and the Caribbean,30.4542,-115.0083333,,0
BA008,Bakel,Bakel,3810,Senegal,Africa,Sub-Saharan Africa,14.9024,-12.45935,,0
BA043,Bakhtaran,Bakhtaran,2100,Iran,Asia,Southern Asia,34.4167,46.75,,0
BA110,Bakht-Er-Ruda,Bakht-Er-Ruda,4020,Sudan,Africa,Northern Africa,14.0257,32.3046,,0
BA032,Bako,Bako,1410,Ethiopia,Africa,Sub-Saharan Africa,5.7833,36.56667,,0
BA040,Baku,Baku,1092,Azerbaijan,Asia,Western Asia,40.3832,49.845421,2019,0
BA010,Balaka,Balaka,2690,Malawi,Africa,Sub-Saharan Africa,-14.9667,35.5,,0
BA040,Balakhot,Balakot,3300,Pakistan,Asia,Southern Asia,34.5544,73.34791,,0
BA050,Baler,Baler,3420,Philippines,Asia,South-eastern Asia,15.7167,121.6,,0
BA007,Bali,Bali,2070,Indonesia,Asia,South-eastern Asia,-8.5,115,,0
BA040,Balikpapan,Balikpapan,2070,Indonesia,Asia,South-eastern Asia,-1.2675,116.82887,,0
BA030,Balimo,Balimo,6490,Papua New Guinea,Oceania,Melanesia,-8.039,142.96045,,0
BA050,Baljurshi,Baljurshi,3780,Saudi Arabia,Asia,Western Asia,20.1667,41.43333,,0
BA010,Balmoral,Balmoral,4980,Zambia,Africa,Sub-Saharan Africa,-15.5333,28.18333,,0
BA010,Baltimore,Baltimore,4560,United States of America,Americas,Northern America,39.2908816,-76.610759,,0
BA150,Baluchistan,Baluchistan,3300,Pakistan,Asia,Southern Asia,28.4785,65.64355,,0
BA040,Bama,Bama,3210,Nigeria,Africa,Sub-Saharan Africa,11.5232,13.688696,,0
BA010,Bamako,Bamako,2760,Mali,Africa,Sub-Saharan Africa,12.65,-7.999995,2021,0
BA010,Bambari,Bambari,750,Central African Republic,Africa,Sub-Saharan Africa,5.7673,20.672071,2021,0
BA010,Bambasi,Bambasi,1410,Ethiopia,Africa,Sub-Saharan Africa,9.7591,34.729786,2021,0
BA010,Bambey,Bambey,3810,Senegal,Africa,Sub-Saharan Africa,14.7007,-16.45911,,0
BA020,Bamenda,Bamenda,690,Cameroon,Africa,Sub-Saharan Africa,5.9614,10.15164,2021,0
BA015,Bamingui,Bamingui,750,Central African Republic,Africa,Sub-Saharan Africa,8.4167,20.66667,,0
BA591,Bamyan,Bamyan,60,Afghanistan,Asia,Southern Asia,34.8202,67.832495,2021,0
BA020,Ban Kaeng,Ban Kaeng,4200,Thailand,Asia,South-eastern Asia,13.9042,101.86653,,0
BA015,Ban Mae Sot,Ban Mae Sot,4200,Thailand,Asia,South-eastern Asia,16.713,98.571062,2020,0
BA040,Ban Me Thuot,Ban Me Thuot,5690,Viet Nam,Asia,South-eastern Asia,12.6667,108.05,,0
BN011,Ban Napho,Ban Napho,4200,Thailand,Asia,South-eastern Asia,15.9598,103.57975,,0
BV038,Ban Vinai,Ban Vinai,4200,Thailand,Asia,South-eastern Asia,17.9306,101.914167,,0
BA050,Banamba,Banamba,2760,Mali,Africa,Sub-Saharan Africa,13.2156,-6.47771,,0
BA010,Banana,Banana,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-6.0041,12.39929,,0
BA055,Banawe,Banawe,3420,Philippines,Asia,South-eastern Asia,16.9136,121.06184,,0
BA050,Banda Aceh,Banda Aceh,2070,Indonesia,Asia,South-eastern Asia,5.5529,95.319281,2020,0
BA030,Bandar Abbas,Bandar Abbas,2100,Iran,Asia,Southern Asia,27.1865,56.2808,,0
BA050,Bandar Seri Bagawan,Bandar Seri Begawan,6020,Brunei Darussalam,Asia,South-eastern Asia,4.9403,114.94806,,0
BA010,Bandarawela,Bandarawela,780,Sri Lanka,Asia,Southern Asia,6.8334,80.9853,,0
BA020,Bandarban,Bandarban,5070,Bangladesh,Asia,Southern Asia,22.1953,92.21946,,0
BA055,Bandar-Lampung,Bandar-Lampung,2070,Indonesia,Asia,South-eastern Asia,-5.4254,105.25803,,0
BA060,Bandiagara,Bandiagara,2760,Mali,Africa,Sub-Saharan Africa,14.35,-3.61038,,0
BA020,Bandundu,Bandundu,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-3.3169,17.38063,2021,0
BA010,Bandung,Bandung,2070,Indonesia,Asia,South-eastern Asia,-7.0161,112.5159,,0
BA005,Banfora,Banfora,4590,Burkina Faso,Africa,Sub-Saharan Africa,10.6333,-4.76667,,0
BA040,Bangalore,Bangalore,2040,India,Asia,Southern Asia,12.9719,77.59369,,0
BA050,Bangassou,Bangassou,750,Central African Republic,Africa,Sub-Saharan Africa,4.7401,22.822229,2021,0
BA015,Bangi,Bangi,2700,Malaysia,Asia,South-eastern Asia,2.9,101.78333,,0
BA010,Bangkok,Bangkok,4200,Thailand,Asia,South-eastern Asia,13.7542,100.493079,2020,0
BA042,Bangolo,Bangolo,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,7.0412,-7.168,,0
BA050,Bangor,Bangor,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,53.2275,-4.12936,,0
BA012,Bangsaen,Bang saen,4200,Thailand,Asia,South-eastern Asia,13.2667,100.933333,,0
BA020,Bangui,Bangui,750,Central African Republic,Africa,Sub-Saharan Africa,4.3735,18.557245,2021,0
BA010,Bani,Bani,1260,Dominican Republic,Americas,Latin America and the Caribbean,18.3333,-70.36667,,0
BA055,Banissa,Banissa,2400,Kenya,Africa,Sub-Saharan Africa,3.941,40.34248,,0
BA055,Banja Luka,Banja Luka,1367,Bosnia and Herzegovina,Europe,Southern Europe,44.7784,17.193853,,0
BA056,Banjarmasin,Banjarmasin,2070,Indonesia,Asia,South-eastern Asia,-3.3333,114.5833,,0
BA010,Banjul,Banjul,1560,Gambia,Africa,Sub-Saharan Africa,13.4553,-16.575637,2021,0
BA060,Banki,Banki,3210,Nigeria,Africa,Sub-Saharan Africa,11.2516,14.150889,,0
BA055,Banko,Banko,1770,Guinea,Africa,Sub-Saharan Africa,10.7167,-10.71667,,0
BA090,Bannu,Bannu,3300,Pakistan,Asia,Southern Asia,34.1171,71.97119,,0
BA010,Bannu-khyber,Bannu,3300,Pakistan,Asia,Southern Asia,34.1171,71.97119,,0
BA481,Banska Bystrica,Banska Bystrica,7340,Slovakia,Europe,Eastern Europe,48.7325,19.1492,,0
BA057,Banteay M,Banteay M,660,Cambodia,Asia,South-eastern Asia,13.75,103,,0
BA339,Banten,Banten,2070,Indonesia,Asia,South-eastern Asia,-6.4058,106.064023,,0
BA020,Banyumas,Banyumas,2070,Indonesia,Asia,South-eastern Asia,-7.5142,109.29417,,0
BA060,Baqubah,Baqubah,2130,Iraq,Asia,Western Asia,33.7433,44.615406,,0
BA320,Bar,Bar,5752,Montenegro,Europe,Southern Europe,42.1667,19.16667,,0
BA050,Baraawe,Baraawe,3920,Somalia,Africa,Sub-Saharan Africa,1.1132,44.0297,,0
BA140,Baraka,Baraka,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-4.1056,29.095067,2021,0
BA020,Barbacoas,Barbacoas,930,Colombia,Americas,Latin America and the Caribbean,6.7167,-74.2,,0
BA080,Barcelona,Barcelona,3990,Spain,Europe,Southern Europe,41.3888,2.158981,,0
BA090,Barcelona,Barcelona,4710,Venezuela,Americas,Latin America and the Caribbean,9.9683,-70.74111,,0
BA010,Barclayville,Barclayville,2550,Liberia,Africa,Sub-Saharan Africa,6.1667,-10.23333,,0
BA010,Barda,Barda,1092,Azerbaijan,Asia,Western Asia,40.3333,47.16667,,0
BA080,Bardera,Bardera,3920,Somalia,Africa,Sub-Saharan Africa,2.3385,42.2843,,0
BA907,Barekot,Barekot,2970,Nepal,Asia,Southern Asia,29.04,82.33,,0
BA300,Barentu,Barentu,2737,Eritrea,Africa,Sub-Saharan Africa,15.1058,37.59067,,0
BA010,Bari,Bari,2220,Italy,Europe,Southern Europe,41.1129,16.868723,,0
BA050,Bariadi,Bariadi,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-2.8053,33.9908,,0
BA070,Barillas,Barillas,1680,Guatemala,Americas,Latin America and the Caribbean,14.405,-90.54444,,0
BA385,Barinas,Barinas,4710,Venezuela,Americas,Latin America and the Caribbean,8.6333,-70.216667,,0
BA075,Baringo,Baringo,2400,Kenya,Africa,Sub-Saharan Africa,0.6667,36,,0
BA010,Barisal,Barisal,5070,Bangladesh,Asia,Southern Asia,22.705,90.370123,,0
BA050,Baroda,Baroda,2040,India,Asia,Southern Asia,22.2994,73.20812,,0
BA020,Barquisimeto,Barquisimeto,4710,Venezuela,Americas,Latin America and the Caribbean,10.1667,-69.83333,,0
BA120,Barrancabermeja,Barrancabermeja,930,Colombia,Americas,Latin America and the Caribbean,7.0673,-73.852558,2019,0
BA010,Barranquilla,Barranquilla,930,Colombia,Americas,Latin America and the Caribbean,10.98,-74.801909,2019,0
BA070,Barreiras,Barreiras,540,Brazil,Americas,Latin America and the Caribbean,-12.1528,-44.99,,0
BA010,Basel,Basel,5750,Switzerland,Europe,Western Europe,47.558,7.582257,,0
BA070,Basrah,Basrah,2130,Iraq,Asia,Western Asia,30.5119,47.811996,2019,0
BA015,Basse,Basse,1560,Gambia,Africa,Sub-Saharan Africa,13.31,-14.21373,,0
BA010,Basseterre,Basseterre,6270,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,17.2998,-62.722497,2019,0
BA075,Bassikouno,Bassikounou,2820,Mauritania,Africa,Sub-Saharan Africa,15.8656,-5.946795,,0
BA010,Bata,Bata,1390,Equatorial Guinea,Africa,Sub-Saharan Africa,1.8639,9.765814,,0
BA070,Bataan,Bataan,3420,Philippines,Asia,South-eastern Asia,13.2296,124.0483,,0
BA060,Batac,Batac,3420,Philippines,Asia,South-eastern Asia,18.0554,120.56489,,0
BA050,Batalagoda,Batalagoda,780,Sri Lanka,Asia,Southern Asia,7.5269,80.4616,,0
BA030,Batalimo,Batalimo,750,Central African Republic,Africa,Sub-Saharan Africa,,,,0
BA025,Batam,Batam,2070,Indonesia,Asia,South-eastern Asia,1.1069,104.028513,,0
BA988,Batangafo,Batangafo,750,Central African Republic,Africa,Sub-Saharan Africa,7.3097726,18.2970858,,0
BA090,Batangas City,Batangas City,3420,Philippines,Asia,South-eastern Asia,13.7605,121.0486,,0
BA522,Bath,Bath,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.3794,-2.367,,0
BA030,Batouri,Batouri,690,Cameroon,Africa,Sub-Saharan Africa,4.4358,14.364628,2021,0
BA076,Battambang,Battambang,660,Cambodia,Asia,South-eastern Asia,13.094,103.198437,,0
BA100,Batticoloa,Batticoloa,780,Sri Lanka,Asia,Southern Asia,7.7356,81.694193,,0
BA200,Batugade,Batugade,8100,Timor-Leste,Asia,South-eastern Asia,-8.9472,124.9725,,0
BA070,Batumi,Batumi,3167,Georgia,Asia,Western Asia,41.6416,41.63593,,0
BA050,Baucau,Baucau,8100,Timor-Leste,Asia,South-eastern Asia,-8.4711,126.458326,2020,0
BA050,Bauchi,Bauchi,3210,Nigeria,Africa,Sub-Saharan Africa,10.3169,9.841012,2021,0
BA045,Baukau,Baucau,8100,Timor-Leste,Asia,South-eastern Asia,-8.4711,126.458326,2020,0
BA002,Bawalpur,Bahawalpur,3300,Pakistan,Asia,Southern Asia,30.076,71.43699,,0
BA004,Baybay City,Baybay City,3420,Philippines,Asia,South-eastern Asia,10.6521,124.852563,,0
BA020,Bazarak,Bazarak,60,Afghanistan,Asia,Southern Asia,34.5525,70.55753,,0
BU025,Bedele,Bedele,1410,Ethiopia,Africa,Sub-Saharan Africa,8.456,36.35302,,0
BE005,Begaa-Baalbeck,Baalbek,2490,Lebanon,Asia,Western Asia,34.2083,36.3,,0
BE327,Beheira,Beheira,4500,Egypt,Africa,Northern Africa,30.61,30.43,,0
BE080,Beida,Beida,4020,Sudan,Africa,Northern Africa,13.0134,22.07393,,0
BE010,Beihan Al Qasab,Beihan Al Qasab,9400,Yemen,Asia,Western Asia,14.75,45.71667,,0
BE020,Beijing,Beijing,860,China,Asia,Eastern Asia,39.9075,116.397223,2020,0
BE010,Beira,Beira,6890,Mozambique,Africa,Sub-Saharan Africa,-19.8287,34.841774,2021,0
BE010,Beirut,Beirut,2490,Lebanon,Asia,Western Asia,33.8882,35.500901,2021,0
BE030,Beitbridge,Beitbridge,6260,Zimbabwe,Africa,Sub-Saharan Africa,-22.2167,30,,0
BE010,Beja,Beja,4320,Tunisia,Africa,Northern Africa,36.6667,9.25,,0
BE010,Bekily,Bekily,2670,Madagascar,Africa,Sub-Saharan Africa,-23.6,46.01667,,0
BE040,Belem,Belem,540,Brazil,Americas,Latin America and the Caribbean,-1.4492,-48.470703,2019,0
BE173,Belen de Bajira,Belen de Bajira,930,Colombia,Americas,Latin America and the Caribbean,7.3725,-76.71472222,,0
BE687,Belet Uen,Belet Uen,3920,Somalia,Africa,Sub-Saharan Africa,4.7595,45.233,,0
BE012,Belet Weyne,Belet Weyne,3920,Somalia,Africa,Sub-Saharan Africa,4.7358,45.20361,2021,0
BE842,Belfast,Belfast,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,54.596,-5.914,,0
BE010,Belgrade,Belgrade,4950,Serbia,Europe,Southern Europe,44.804,20.46513,2019,0
BE020,Belize City,Belize City,6110,Belize,Americas,Latin America and the Caribbean,17.4995,-88.19756,2019,0
BE357,Belladere,Belladere,1830,Haiti,Americas,Latin America and the Caribbean,18.85,-71.78333333,,0
BE100,Belmopan,Belmopan,6110,Belize,Americas,Latin America and the Caribbean,17.25,-88.766668,2019,0
BE050,Belo Horizonte,Belo Horizonte,540,Brazil,Americas,Latin America and the Caribbean,-7.3,-69.58333,,0
BE020,Beloha,Beloha,2670,Madagascar,Africa,Sub-Saharan Africa,-25.1667,45.05,,0
BE040,Ben Tri,Ben Tre,5690,Viet Nam,Asia,South-eastern Asia,10.1667,106.5,,0
BE020,Bendera,Bendera,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,0.5634,29.478834,,0
BE050,Bengbu City,Bengbu City,860,China,Asia,Eastern Asia,32.9408,117.36083,,0
BE020,Benghazi,Benghazi,2580,Libya,Africa,Northern Africa,32.1171,20.066992,2021,0
BE010,Bengo,Bengo,6810,Angola,Africa,Sub-Saharan Africa,-8.975,13.82743,,0
BE020,Benguela,Benguela,6810,Angola,Africa,Sub-Saharan Africa,-12.854,13.92825,,0
BE010,Beni,Beni,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,0.4939,29.465312,2021,0
BE533,Beni Mellal,Beni Mellal,2910,Morocco,Africa,Northern Africa,32.3394,-6.360833,,0
BE443,Beni Suef,Beni Suef,4500,Egypt,Africa,Northern Africa,29.066667,31.083333,,0
BE040,Benin City(KokoOgheye),Koko-Ogheye,3210,Nigeria,Africa,Sub-Saharan Africa,6.003,5.465695,,0
BE018,Benoa,Benoa,2070,Indonesia,Asia,South-eastern Asia,-8.7548,115.2184,,0
BE010,Bensbach,Bensbach,6490,Papua New Guinea,Oceania,Melanesia,-8.8563,141.256,,0
BE010,Bensonville,Bensonville,2550,Liberia,Africa,Sub-Saharan Africa,5.9167,-9.96667,,0
BE773,Bentiu,Bentiu,4021,South Sudan,Africa,Sub-Saharan Africa,9.2481,29.789596,2021,0
BE050,Berbera,Berbera,3920,Somalia,Africa,Sub-Saharan Africa,10.4386,45.013396,2021,0
BE010,Berberati,Berberati,750,Central African Republic,Africa,Sub-Saharan Africa,4.2555,15.787525,2021,0
BE010,Berhale,Berhale,1410,Ethiopia,Africa,Sub-Saharan Africa,13.862,40.021599,,0
BE010,Berlin,Berlin,5250,Germany,Europe,Western Europe,52.5244,13.410525,,0
BE010,Bern,Bern,5750,Switzerland,Europe,Western Europe,46.9481,7.447437,,0
BE252,Berrien Springs,Berrien Springs,4560,United States of America,Americas,Northern America,41.9475,-86.340278,,0
BE070,Bertoua,Bertoua,690,Cameroon,Africa,Sub-Saharan Africa,4.5777,13.684435,2021,0
BE075,Betania,Betania,930,Colombia,Americas,Latin America and the Caribbean,1.1708,-75.80435,,0
BE076,Betel,Bethel,1680,Guatemala,Americas,Latin America and the Caribbean,16.801,-90.8114,,0
BE996,Bethlehem,Bethlehem,4560,United States of America,Americas,Northern America,40.6261,-75.37555556,,0
BE030,Betioky,Betioky,2670,Madagascar,Africa,Sub-Saharan Africa,-23.7206,44.38069,,0
BE060,Betou,Betou,3380,Republic of the Congo,Africa,Sub-Saharan Africa,3.059,18.513872,2021,0
BE070,Betrawati,Betrawati,2970,Nepal,Asia,Southern Asia,27.9726,85.17073,,0
BE040,Betroka,Betroka,2670,Madagascar,Africa,Sub-Saharan Africa,-23.2677,46.101229,,0
BH004,Bhairawa,Bhairawa,2970,Nepal,Asia,Southern Asia,27.5126,83.452833,,0
BH571,Bhakatapur,Bhakatapur,2970,Nepal,Asia,Southern Asia,27.673,85.429291,,0
BH010,Bhakkar,Bhakkar,3300,Pakistan,Asia,Southern Asia,27.8564,68.17106,,0
BH010,Bhamo,Bhamo,600,Myanmar,Asia,South-eastern Asia,24.2568,97.234295,,0
BH020,Bharatpur,Bharatpur,2970,Nepal,Asia,Southern Asia,27.6768,84.43589,,0
BH568,Bhasan Char,Bhasan Char,5070,Bangladesh,Asia,Southern Asia,22.3853,91.3825177,,0
BH010,Bhatinda(Punjab),Bhatinda(Punjab),2040,India,Asia,Southern Asia,30.2071,74.9414,,0
BH060,Bhopal,Bhopal,2040,India,Asia,Southern Asia,23.2547,77.402881,2021,0
BH070,Bhubaneshwar,Bhubaneshwar,2040,India,Asia,Southern Asia,20.2724,85.833843,,0
BI010,Biak,Biak,2070,Indonesia,Asia,South-eastern Asia,-0.9277,122.8835,,0
BI777,Bicol,Bicol,3420,Philippines,Asia,South-eastern Asia,13.5,123.3333,,0
BI045,Bida,Bida,3210,Nigeria,Africa,Sub-Saharan Africa,12.3457,13.45365,,0
BI020,Bidar,Bidar,2040,India,Asia,Southern Asia,17.9133,77.53011,,0
BI050,Bidur,Bidur,2970,Nepal,Asia,Southern Asia,27.8998,85.15359,,0
BI005,Big Bend,Big Bend,4030,Eswatini,Africa,Sub-Saharan Africa,-26.8167,31.93333,,0
BI034,Bihac,Bihac,1367,Bosnia and Herzegovina,Europe,Southern Europe,44.8169,15.870822,2019,0
BI636,Bilbao,Bilbao,3990,Spain,Europe,Southern Europe,43.2568,-2.92343,,0
BI010,Bili,Bili,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,4.5641,19.93202,2021,0
BI010,Bilin,Bilin,600,Myanmar,Asia,South-eastern Asia,17.226,97.23918,,0
BI120,Bilinyan,Bilinyan,4021,South Sudan,Africa,Sub-Saharan Africa,,,,0
BI040,Bilma,Bilma,3180,Niger,Africa,Sub-Saharan Africa,13.8877,8.72404,,0
BI050,Bilthoven,Bilthoven,3000,Netherlands,Europe,Western Europe,52.13,5.20139,,0
BI060,Biltine,Biltine,810,Chad,Africa,Sub-Saharan Africa,15,21.5,,0
BI010,Bilwi,Bilwi,3120,Nicaragua,Americas,Latin America and the Caribbean,14.0351,-83.38882,,0
BI030,Binga,Binga,6260,Zimbabwe,Africa,Sub-Saharan Africa,-17.6203,27.34139,,0
BI266,Bingerville,Bingerville,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,5.3575,-3.88565,,0
BI050,Bintulu,Bintulu,2700,Malaysia,Asia,South-eastern Asia,3.1667,113.03333,,0
BI015,Bir Nahr,Bir Nahr,810,Chad,Africa,Sub-Saharan Africa,,,,0
BI040,Birao,Birao,750,Central African Republic,Africa,Sub-Saharan Africa,10.2956,22.781716,2021,0
BI005,Biratnagar,Biratnagar,2970,Nepal,Asia,Southern Asia,26.455,87.27007,,0
BI070,Birganj,Birganj,2970,Nepal,Asia,Southern Asia,27.0171,84.8808,,0
BI010,Birmingham,Birmingham,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,52.4814,-1.8980725,,0
BI020,Birni Nkonni,Birni Nkonni,3180,Niger,Africa,Sub-Saharan Africa,13.796,5.25026,,0
BI020,Birnin Kebbi,Birnin Kebbi,3210,Nigeria,Africa,Sub-Saharan Africa,12.4539,4.1975,,0
BI734,Bishkek,Bishkek,4397,Kyrgyzstan,Asia,Central Asia,42.8767,74.606989,2020,0
BI010,Bisho,Bisho,3930,South Africa,Africa,Sub-Saharan Africa,-32.8472,27.44218,,0
BI020,Bissau,Bissau,6850,Guinea-Bissau,Africa,Sub-Saharan Africa,11.8605,-15.583802,2021,0
BI012,Bitkine,Bitkine,810,Chad,Africa,Sub-Saharan Africa,11.9817,18.2125,,0
BI011,Bizerte,Bizerte,4320,Tunisia,Africa,Northern Africa,37.0833,9.58333,,0
BL341,Blackpool,Blackpool,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,53.8209,-3.0562,,0
BL583,Blacksburg,Blacksburg,4560,United States of America,Americas,Northern America,37.23,-80.41777778,,0
BL005,Blantyre,Blantyre,2690,Malawi,Africa,Sub-Saharan Africa,-15.785,35.008528,2021,0
BL010,Blitar,Blitar,2070,Indonesia,Asia,South-eastern Asia,-8.0983,112.1681,,0
BL010,Bloemfontein,Bloemfontein,3930,South Africa,Africa,Sub-Saharan Africa,-29.116,26.14171,,0
BL010,Blolequin,Blolequin,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,6.5691,-8.00253,,0
BL010,Blue Nile State,Blue Nile State,4020,Sudan,Africa,Northern Africa,11.15,34.1,,0
BL080,Bluefields,Bluefields,3120,Nicaragua,Americas,Latin America and the Caribbean,12.0137,-83.76353,,0
BO100,Bo,Bo,3900,Sierra Leone,Africa,Sub-Saharan Africa,7.2887,-11.52307,,0
BO010,Boa Vista,Boa Vista,540,Brazil,Americas,Latin America and the Caribbean,2.8197,-60.673327,2019,0
BO010,Bobo-Dioulasso,Bobo-Dioulasso,4590,Burkina Faso,Africa,Sub-Saharan Africa,11.1855,-4.295837,2021,0
BO020,Bobonaro,Bobonaro,8100,Timor-Leste,Asia,South-eastern Asia,-9.0341,125.323915,,0
BO783,Bocaranga,Bocaranga,750,Central African Republic,Africa,Sub-Saharan Africa,6.9959,15.6408405,,0
BO010,Boda,Boda,750,Central African Republic,Africa,Sub-Saharan Africa,4.3189,17.46953,,0
BO006,Bodjecali,Bodjecali,1170,Benin,Africa,Sub-Saharan Africa,11.86,3.390141,,0
BO020,Boende,Boende,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-0.4167,22.23333,,0
BO120,Bogalay,Bogale,600,Myanmar,Asia,South-eastern Asia,16.2942,95.39742,,0
BO010,Boghe,Boghe,2820,Mauritania,Africa,Sub-Saharan Africa,16.5915,-14.26309,,0
BO030,Bogor,Bogor,2070,Indonesia,Asia,South-eastern Asia,-6.5944,106.78917,,0
BO020,Bogota,Bogota,930,Colombia,Americas,Latin America and the Caribbean,4.5981,-74.076095,2019,0
BO015,Bogra,Bogra,5070,Bangladesh,Asia,Southern Asia,24.851,89.37108,,0
BO441,Boh,Boh,1410,Ethiopia,Africa,Sub-Saharan Africa,7.5,47.166667,,0
BO007,Bohicon,Bohicon,1170,Benin,Africa,Sub-Saharan Africa,7.1783,2.0667,,0
BO010,Bohol,Bohol,3420,Philippines,Asia,South-eastern Asia,11.6803,124.51667,,0
BO040,Bojonegoro,Bojonegoro,2070,Indonesia,Asia,South-eastern Asia,0.8825,124.4737,,0
BO010,Boke,Boke,1770,Guinea,Africa,Sub-Saharan Africa,11.2625,-14.32992,,0
BO404,Bokhtar,Bokhtar,7614,Tajikistan,Asia,Central Asia,37.7675,68.80166667,,0
BO020,Bol,Bol,810,Chad,Africa,Sub-Saharan Africa,13.4676,14.714408,2021,0
BO028,Bole,Bole,1620,Ghana,Africa,Sub-Saharan Africa,9.0345,-2.48343,,0
BO030,Bolgatanga,Bolgatanga,1620,Ghana,Africa,Sub-Saharan Africa,10.7856,-0.85139,,0
BO010,Bologna,Bologna,2220,Italy,Europe,Southern Europe,44.4949,11.342616,,0
BO574,Bolzano,Bolzano,2220,Italy,Europe,Southern Europe,46.4993,11.35661,,0
BO015,Boma,Boma,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,-5.851,13.05364,,0
BO090,Bombay,Bombay,2040,India,Asia,Southern Asia,18.9387,72.835236,,0
BO010,Bonaire,Bonaire,6720,Netherlands Antilles,Americas,Europe,12.2129,-68.29445,,0
BO050,Bondo,Bondo,990,Democratic Republic of the Congo,Africa,Sub-Saharan Africa,3.8146,23.68665,2021,0
BO035,Bondoukou,Bondoukou,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,8.0418,-2.798788,,0
